url,Hide Visually 1,Hide Visually 2,Hide Visually 3,React Text,Hide Visually 4,Tile Link 1,Tile Link 1_link,Card Photo,Card Photo_alt,Card Photo_link,Tags List Container,Tags List Container_link,Card Price Man,Card Price Man_link,Card Details,Card Details_link,List Inline,List Inline_link,Tile Link 2,Tile Link 2_link
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",872 W End Ave #4-F,Manhattan,NY,NY,10025,"New
$2,150
1bd
1ba",https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/e/4/9/6/picture-uh=a7f8dde7b2182a35a6f744cce4ca9b9-ps=e496f2cb382efb53949ab0fb9c31c379.jpg,"872 W End Ave #4-F, Manhattan, NY",https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025,New; New; New,https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025; https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025; https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025,"$2,150 ",https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025,"$2,150 ",https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025,1bd; 1ba,https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025; https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025,872 W End Ave #4-F,https://www.trulia.com/rental/4036917050-872-W-End-Ave-4-F-Manhattan-NY-10025
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",325 E 64th St #221,New York,NY,NY,10065,"New
$2,940
1bd
1ba",https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/6/3/9/7/picture-uh=3cd663fcf05142b0b32603394422719-ps=6397fa9b18d9290fc4b3c29e44728b6.jpg,"325 E 64th St #221, New York, NY",https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065,New; New; New,https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065; https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065; https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065,"$2,940 ",https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065,"$2,940 ",https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065,1bd; 1ba,https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065; https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065,325 E 64th St #221,https://www.trulia.com/rental/4036909806-325-E-64th-St-221-New-York-NY-10065
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",573 W 161st St #2D,Manhattan,NY,NY,10032,"New
$1,975
1bd
1ba
525 sqft",https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/b/e/d/b/picture-uh=532ba3f0506ddce6239c293b0383f-ps=bedbe87866d7a61a060ccf28e27a9b.jpg,"573 W 161st St #2D, Manhattan, NY",https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032,New; New; New,https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032; https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032; https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032,"$1,975 ",https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032,"$1,975 ",https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032,1bd; 1ba; 525 sqft,https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032; https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032; https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032,573 W 161st St #2D,https://www.trulia.com/rental/4036913460-573-W-161st-St-2D-Manhattan-NY-10032
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",1274 1st Ave #11,New York,NY,NY,10065,"New
$1,950
1bd
1ba",https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/8/0/c/9/picture-uh=d7c4be9224166b7dbe1b8f8b3152c62-ps=80c91cdcd86feefbacc5bbe286251.jpg,"1274 1st Ave #11, New York, NY",https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065,New; New; New,https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065; https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065; https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065,"$1,950 ",https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065,"$1,950 ",https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065,1bd; 1ba,https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065; https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065,1274 1st Ave #11,https://www.trulia.com/rental/4036895776-1274-1st-Ave-11-New-York-NY-10065
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",13 Cornelia St #4B,Manhattan,NY,NY,10014,"New
$2,800
1bd
1ba
550 sqft",https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/a/e/8/2/picture-uh=35699d347fb141b8948f4f401f2cac8a-ps=ae823cf1a25f51b50c783d29d378e7.jpg,"13 Cornelia St #4B, Manhattan, NY",https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014,New; New; New,https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014; https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014; https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014,"$2,800 ",https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014,"$2,800 ",https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014,1bd; 1ba; 550 sqft,https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014; https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014; https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014,13 Cornelia St #4B,https://www.trulia.com/rental/4036919759-13-Cornelia-St-4B-Manhattan-NY-10014
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",133 E 17th St #6CC,Manhattan,NY,NY,10003,"New
$2,500
1bd
1ba",https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/b/c/e/picture-uh=ed79c02e8fee8e8f69903be2df9fc0e3-ps=2bcec552b8721245bcac2ab72b9ea.jpg,"133 E 17th St #6CC, Manhattan, NY",https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003,New; New; New,https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003; https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003; https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003,"$2,500 ",https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003,"$2,500 ",https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003,1bd; 1ba,https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003; https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003,133 E 17th St #6CC,https://www.trulia.com/rental/4036895862-133-E-17th-St-6CC-Manhattan-NY-10003
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",363 W 30th St #506,Manhattan,NY,NY,10001,"New
$2,995
1bd
1ba",https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/3/8/7/1/picture-uh=34fc83b5e47c4a885231388df325ad-ps=3871bba469ed96d953a75988bfef13.jpg,"363 W 30th St #506, Manhattan, NY",https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001,New; New; New,https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001; https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001; https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001,"$2,995 ",https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001,"$2,995 ",https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001,1bd; 1ba,https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001; https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001,363 W 30th St #506,https://www.trulia.com/rental/4036903716-363-W-30th-St-506-Manhattan-NY-10001
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",515 W 156th St #1-519,Manhattan,NY,NY,10032,"New
$1,995
1bd
1ba",https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/4/a/f/f/picture-uh=a5531948237822eee7fbe714c5fbbf-ps=4aff73f3a5e87f5b93bfc345481a588f.jpg,"515 W 156th St #1-519, Manhattan, NY",https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032,New; New; New; New,https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032; https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032; https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032; https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032,"$1,995 ",https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032,"$1,995 ",https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032,1bd; 1ba,https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032; https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032,515 W 156th St #1-519,https://www.trulia.com/rental/4036909821-515-W-156th-St-1-519-Manhattan-NY-10032
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",105 E 10th St #4C,Manhattan,NY,NY,10003,"New
$2,600
1bd
1ba",https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/3/6/7/7/picture-uh=8203e47e4cce192fec6568af6e54938-ps=3677a449a525d2537d36e3a536d14.jpg,"105 E 10th St #4C, Manhattan, NY",https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003,New; New; New; New,https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003; https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003; https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003; https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003,"$2,600 ",https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003,"$2,600 ",https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003,1bd; 1ba,https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003; https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003,105 E 10th St #4C,https://www.trulia.com/rental/4036906686-105-E-10th-St-4C-Manhattan-NY-10003
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",137 E 30th St #A2,Manhattan,NY,NY,10016,"New
$2,575
1bd
1ba",https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/5/2/2/7/picture-uh=793320ca1dfed33dff1dd9e724ef11-ps=5227f158c7701ee9d93a50d76c35ae.jpg,"137 E 30th St #A2, Manhattan, NY",https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016,New; New; New; New,https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016; https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016; https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016; https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016,"$2,575 ",https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016,"$2,575 ",https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016,1bd; 1ba,https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016; https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016,137 E 30th St #A2,https://www.trulia.com/rental/4036913546-137-E-30th-St-A2-Manhattan-NY-10016
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",403 E 77th St #2B,New York,NY,NY,10075,"New
$2,100
1bd
1ba",https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.108/8/8/c/a/picture-uh=f552c8ca70ff070378acaf68265c5e88-ps=88caa1cb9d863c47748a55d9683ccdf9.jpg,"403 E 77th St #2B, New York, NY",https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075,New; New; New; New,https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075; https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075; https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075; https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075,"$2,100 ",https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075,"$2,100 ",https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075,1bd; 1ba,https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075; https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075,403 E 77th St #2B,https://www.trulia.com/rental/4036892412-403-E-77th-St-2B-New-York-NY-10075
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",501 W 214th St #2,Manhattan,NY,NY,10034,"New
Pet Friendly
$1,795
1bd
1ba",https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/7/a/e/picture-uh=4686c8e37b982955c9973614730d4-ps=27ae642b51de2764fb4db3ba66b6cb.jpg,"501 W 214th St #2, Manhattan, NY",https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034,"New
Pet Friendly; New
Pet Friendly; New
Pet Friendly; New
Pet Friendly",https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034; https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034; https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034; https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034,"$1,795 ",https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034,"$1,795 ",https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034,1bd; 1ba,https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034; https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034,501 W 214th St #2,https://www.trulia.com/rental/4036913527-501-W-214th-St-2-Manhattan-NY-10034
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",518 E 88th St #4A,Manhattan,NY,NY,10128,"New
$2,309
1bd
1ba",https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/4/8/5/4/picture-uh=bf3be7adc22b74499a5ccebb4ef1fd47-ps=4854415cfcc82151a8b5595e94af27c1.jpg,"518 E 88th St #4A, Manhattan, NY",https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128,New; New; New; New,https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128; https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128; https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128; https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128,"$2,309 ",https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128,"$2,309 ",https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128,1bd; 1ba,https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128; https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128,518 E 88th St #4A,https://www.trulia.com/rental/4036886682-518-E-88th-St-4A-Manhattan-NY-10128
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",4 W 103rd St #1C,Manhattan,NY,NY,10025,"New
$2,378
1bd
1ba",https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/f/5/d/a/picture-uh=90effe86a496ff62f3c8f61895f5e6c-ps=f5da81d1da8e571061eb6f3ea0da5cec.jpg,"4 W 103rd St #1C, Manhattan, NY",https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025,New; New; New; New,https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025; https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025; https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025; https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025,"$2,378 ",https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025,"$2,378 ",https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025,1bd; 1ba,https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025; https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025,4 W 103rd St #1C,https://www.trulia.com/rental/4036199996-4-W-103rd-St-1C-Manhattan-NY-10025
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",75 Thayer St #5C,Manhattan,NY,NY,10040,"New
$1,775
1bd
1ba",https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/2/0/7/2/picture-uh=202fe59ab8787581c3e717a7923d92f-ps=207273ab5a75a5b8b4a4b44c7872662.jpg,"75 Thayer St #5C, Manhattan, NY",https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040,New; New; New; New,https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040; https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040; https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040; https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040,"$1,775 ",https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040,"$1,775 ",https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040,1bd; 1ba,https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040; https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040,75 Thayer St #5C,https://www.trulia.com/rental/4036935175-75-Thayer-St-5C-Manhattan-NY-10040
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",401 Edgecombe Ave #AA1,Manhattan,NY,NY,10032,"New
$1,800
1bd
1ba",https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/3/3/f/7/picture-uh=80d86ba7b6d5c165e5463672a5e67-ps=33f7df9334ee696f32b135cd965350a5.jpg,"401 Edgecombe Ave #AA1, Manhattan, NY",https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032,New; New; New; New,https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032; https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032; https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032; https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032,"$1,800 ",https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032,"$1,800 ",https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032,1bd; 1ba,https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032; https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032,401 Edgecombe Ave #AA1,https://www.trulia.com/rental/4036900463-401-Edgecombe-Ave-AA1-Manhattan-NY-10032
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",326 E 11th St #1FE,Manhattan,NY,NY,10003,"New
$2,500
1bd
1ba
550 sqft",https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.109/b/0/b/4/picture-uh=b492f898c028bb31cef0e4abfd658497-ps=b0b42fdec0a8346ecbb68ddaa65478e2.jpg,"326 E 11th St #1FE, Manhattan, NY",https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003,New; New; New; New,https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003; https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003; https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003; https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003,"$2,500 ",https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003,"$2,500 ",https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003,1bd; 1ba; 550 sqft,https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003; https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003; https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003,326 E 11th St #1FE,https://www.trulia.com/rental/4036919752-326-E-11th-St-1FE-Manhattan-NY-10003
"https://www.trulia.com/for_rent/New_York,NY/1_beds/1500-3000_price/APARTMENT,APARTMENT_COMMUNITY,APARTMENT|CONDO|TOWNHOUSE,CONDO,COOP,LOFT,TIC_type/11_p/",233 E 111th St #3,Manhattan,NY,NY,10029,"New
Pet Friendly
$1,900
1bd
1ba",https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029,https://thumbs.trulia-cdn.com/pictures/thumbs_3/ps.106/9/3/e/c/picture-uh=4c377d73ef48b97c28b2bb72429c134e-ps=93ec4dd765ffb68faf0c72278c7d5.jpg,"233 E 111th St #3, Manhattan, NY",https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029,"New
Pet Friendly; New
Pet Friendly; New
Pet Friendly; New
Pet Friendly",https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029; https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029; https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029; https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029,"$1,900 ",https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029,"$1,900 ",https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029,1bd; 1ba,https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029; https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029,233 E 111th St #3,https://www.trulia.com/rental/4036895907-233-E-111th-St-3-Manhattan-NY-10029
